scientificName,scientificNameAuthorship,scientificNameLabel,family,vernacularName,disperser,species_origin,seed_length_mm,seed_width_mm,treatment,experiment,germination_setup,germination_state,germination_date,germination_time,damaged_seed,seedling_length_mm
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1,1,defecated,Petri dish,9/11/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,yes,6/4/18,29,NI,0
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,yes,6/4/18,29,NI,0
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,yes,6/18/18,43,NI,0
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,yes,6/18/18,43,NI,0
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,yes,6/18/18,43,NI,0
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,defecated,Semi-closed,5/7/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,rubiaceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,yes,8/15/18,73,NI,1
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,yes,8/15/18,73,NI,1
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,yes,8/15/18,73,NI,1
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,no,n/a,n/a,NI,n/a
ficus_trichoclada,Baker,Ficus trichoclada,moraceae,nonoka_kcf,microcebus_jollyae,native,1.35,0.91,control,Semi-closed,6/4/18,no,n/a,n/a,NI,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.48,4.34,defecated,Petri dish,4/23/18,yes,5/14/18,22,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.2,4.1,defecated,Petri dish,4/23/18,yes,5/14/18,22,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.13,3.99,defecated,Petri dish,4/23/18,yes,5/14/18,22,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,5.42,2.87,defecated,Petri dish,4/23/18,yes,5/28/18,36,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,5.9,2.89,defecated,Petri dish,4/23/18,yes,5/28/18,36,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.02,4.05,defecated,Petri dish,4/23/18,yes,5/28/18,36,no,30
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.21,3.6,defecated,Petri dish,4/23/18,yes,5/28/18,36,no,30
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.97,4.39,defecated,Petri dish,4/23/18,yes,5/28/18,36,no,30
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.24,4.33,defecated,Petri dish,4/23/18,yes,5/28/18,36,no,30
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.8,4.45,defecated,Petri dish,8/3/18,yes,9/15/18,44,no,30
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,5.42,3.7,defecated,Petri dish,8/3/18,yes,9/15/18,44,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.22,4.45,defecated,Closed,4/23/18,yes,5/28/18,36,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.46,3.9,defecated,Closed,4/23/18,yes,5/28/18,36,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.94,4,defecated,Closed,4/23/18,yes,5/28/18,36,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.53,4.44,defecated,Closed,4/23/18,yes,5/28/18,36,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.98,4.59,defecated,Closed,4/23/18,yes,5/28/18,36,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.15,4.19,defecated,Closed,4/23/18,yes,5/28/18,36,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.7,4.27,defecated,Closed,4/23/18,yes,5/28/18,36,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.77,4.35,defecated,Closed,4/23/18,yes,5/28/18,36,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.05,3.98,defecated,Closed,4/23/18,yes,5/28/18,36,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.08,4.34,defecated,Closed,4/23/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.55,3.95,defecated,Closed,4/23/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.07,4.35,defecated,Closed,4/23/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,5.24,3.76,defecated,Closed,4/23/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.36,4.02,defecated,Closed,4/23/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.87,4.07,defecated,Semi-closed,4/23/18,yes,5/28/18,36,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.12,3.4,defecated,Semi-closed,4/23/18,yes,5/28/18,36,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Semi-closed,4/23/18,yes,5/28/18,36,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Semi-closed,4/23/18,yes,5/28/18,36,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Semi-closed,4/23/18,yes,5/28/18,36,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Semi-closed,4/23/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Semi-closed,4/23/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Semi-closed,4/23/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Semi-closed,8/3/18,yes,8/15/18,13,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Semi-closed,8/3/18,yes,8/15/18,13,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Semi-closed,8/3/18,yes,8/15/18,13,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Semi-closed,8/3/18,yes,8/15/18,13,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Semi-closed,8/3/18,yes,8/15/18,13,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Semi-closed,8/3/18,yes,8/15/18,13,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Semi-closed,8/3/18,yes,8/27/18,25,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Semi-closed,6/13/18,yes,8/15/18,64,no,1
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Semi-closed,6/13/18,yes,8/15/18,64,no,1
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Semi-closed,6/13/18,yes,8/15/18,64,no,1
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Semi-closed,6/13/18,yes,8/15/18,64,no,1
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Closed,4/23/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Closed,4/23/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Closed,4/23/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.01,3.97,defecated,Closed,4/23/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.32,1.16,defecated,Closed,4/23/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.32,1.16,defecated,Closed,4/23/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.32,1.16,defecated,Closed,4/23/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.32,1.16,defecated,Closed,4/23/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.32,1.16,defecated,Closed,4/23/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.32,1.16,defecated,Closed,4/23/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.32,1.16,defecated,Petri dish,8/3/18,yes,9/15/18,44,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.32,3.87,defecated,Petri dish,8/3/18,yes,9/15/18,44,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.32,3.87,defecated,Petri dish,8/3/18,yes,9/15/18,44,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.32,3.87,defecated,Petri dish,8/3/18,yes,9/15/18,44,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.32,3.87,defecated,Petri dish,8/3/18,yes,9/15/18,44,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.32,3.87,defecated,Petri dish,8/3/18,yes,9/15/18,44,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.32,3.87,defecated,Petri dish,8/3/18,yes,9/15/18,44,no,10
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.32,3.87,defecated,Petri dish,4/20/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.32,3.87,defecated,Petri dish,4/20/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.32,3.87,defecated,Petri dish,4/20/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.32,3.87,defecated,Petri dish,4/20/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,6.32,3.87,defecated,Petri dish,4/20/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.81,3.81,defecated,Petri dish,4/20/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.81,3.81,defecated,Petri dish,4/20/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.81,3.81,defecated,Petri dish,4/20/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.81,3.81,defecated,Petri dish,4/20/18,no,n/a,n/a,no,n/a
dypsis_linearis,Jum.,Dypsis linearis,arecaceae,ovana,microcebus_jollyae,native,7.81,3.81,defecated,Petri dish,4/20/18,no,n/a,n/a,no,n/a
bakerella_clavata,(Desr.) Balle,Bakerella clavata,loranthaceae,tongoalahy lg,microcebus_rufus,native,4.8,3.6,defecated,Petri dish,3/6/18,yes,3/10/18,5,no,12
bakerella_clavata,(Desr.) Balle,Bakerella clavata,loranthaceae,tongoalahy lg,microcebus_rufus,native,5.2,3,defecated,Petri dish,3/6/18,yes,3/10/18,5,no,12
bakerella_clavata,(Desr.) Balle,Bakerella clavata,loranthaceae,tongoalahy lg,microcebus_rufus,native,6.2,3.1,defecated,Petri dish,3/6/18,yes,3/17/18,12,no,10
bakerella_clavata,(Desr.) Balle,Bakerella clavata,loranthaceae,tongoalahy lg,microcebus_rufus,native,6.1,2.9,defecated,Petri dish,3/6/18,yes,4/4/18,30,no,10
bakerella_clavata,(Desr.) Balle,Bakerella clavata,loranthaceae,tongoalahy lg,microcebus_rufus,native,6,3,defecated,Petri dish,4/1/18,no,n/a,n/a,no,n/a
bakerella_clavata,(Desr.) Balle,Bakerella clavata,loranthaceae,tongoalahy lg,microcebus_rufus,native,6.1,3.1,defecated,Petri dish,4/1/18,no,n/a,n/a,no,n/a
bakerella_clavata,(Desr.) Balle,Bakerella clavata,loranthaceae,tongoalahy lg,microcebus_rufus,native,6.3,2.9,defecated,Petri dish,4/1/18,no,n/a,n/a,no,n/a
danais_rhamnifolia,Baker,Danais rhamnifolia,rubiaceae,vahitamboro,microcebus_rufus,native,5.2,4.3,defecated,Petri dish,4/1/18,yes,4/18/18,18,no,10
danais_rhamnifolia,Baker,Danais rhamnifolia,rubiaceae,vahitamboro,microcebus_rufus,native,6.3,4.1,defecated,Petri dish,4/1/18,no,n/a,n/a,yes,n/a
danais_rhamnifolia,Baker,Danais rhamnifolia,rubiaceae,vahitamboro,microcebus_rufus,native,6,3.1,defecated,Petri dish,4/1/18,no,n/a,n/a,no,n/a
danais_rhamnifolia,Baker,Danais rhamnifolia,rubiaceae,vahitamboro,microcebus_rufus,native,6.1,3.4,defecated,Forest ground,4/1/18,no,n/a,n/a,no,n/a
danais_rhamnifolia,Baker,Danais rhamnifolia,rubiaceae,vahitamboro,microcebus_rufus,native,6.2,3.8,defecated,Forest ground,4/1/18,no,n/a,n/a,no,n/a
voampoalahy,n/a,Voampoalahy,-,voampoalahy,microcebus_jollyae,n/a,1.95,1.48,defecated,Petri dish,4/23/18,yes,5/14/18,22,no,10
voampoalahy,n/a,Voampoalahy,-,voampoalahy,microcebus_jollyae,n/a,1.95,1.48,defecated,Petri dish,4/23/18,yes,5/14/18,22,no,10
voampoalahy,n/a,Voampoalahy,-,voampoalahy,microcebus_jollyae,n/a,1.95,1.48,defecated,Petri dish,4/23/18,yes,5/14/18,22,no,10
voampoalahy,n/a,Voampoalahy,-,voampoalahy,microcebus_jollyae,n/a,1.95,1.48,defecated,Petri dish,4/23/18,yes,5/14/18,22,no,10
voampoalahy,n/a,Voampoalahy,-,voampoalahy,microcebus_jollyae,n/a,1.95,1.48,defecated,Petri dish,4/23/18,yes,5/22/18,30,no,10
voampoalahy,n/a,Voampoalahy,-,voampoalahy,microcebus_jollyae,n/a,1.95,1.48,defecated,Petri dish,4/23/18,yes,5/22/18,30,no,10
voampoalahy,n/a,Voampoalahy,-,voampoalahy,microcebus_jollyae,n/a,1.95,1.48,defecated,Petri dish,4/23/18,yes,5/22/18,30,no,10
voampoalahy,n/a,Voampoalahy,-,voampoalahy,microcebus_jollyae,n/a,1.95,1.48,defecated,Petri dish,4/23/18,yes,5/22/18,30,no,10
voampoalahy,n/a,Voampoalahy,-,voampoalahy,microcebus_jollyae,n/a,1.95,1.48,defecated,Petri dish,4/23/18,no,n/a,n/a,no,n/a
voampoalahy,n/a,Voampoalahy,-,voampoalahy,microcebus_jollyae,n/a,1.95,1.48,defecated,Petri dish,4/23/18,no,n/a,n/a,no,n/a
